biz_name,biz_info,e_address,e_city,e_state,e_postal,e_country,loc_county,loc_LAT_poly,loc_LONG_poly,biz_phone,web_url,f_emergency,biz_bedcount
W J Barge Memorial Hospital,,Wade Hampton Blvd,Greenville,SC,29614,USA,Greenville,34.875469,-82.366759,(864) 242-5100,,,79
W J Mccord Adolescent Center,,,Orangeburg,SC,29116,USA,Orangeburg,,,(803) 534-2328,,,15
W S Hall Psychiatric Institute,,1800 Colonial Dr,Columbia,SC,29203,USA,Richland,34.023169,-81.03013,(803) 898-1725,,,235
Whitten Center,,Hwy 76 E,Clinton,SC,29325,USA,Laurens,34.459295,-81.849267,(864) 833-2733,,,22
Bennett Cnty Healthcare Center,,102 Major Allen St,Martin,SD,57551,USA,Bennett,43.169253,-101.731243,(605) 685-6622,,,64
Canton-Inwood Mem Hospital,,440 N Hiawatha Dr,Canton,SD,57013,USA,Lincoln,43.302841,-96.56011,(605) 987-2621,,,16
Childrens Care Hospital & Schl,,2501 W 26th St,Sioux Falls,SD,57105,USA,Minnehaha,43.52929,-96.755228,(605) 782-2300,http://www.cchs.org,,96
Community Memorial Hospital,,110 W 10th Ave,Redfield,SD,57469,USA,Spink,44.872356,-98.561996,(605) 472-1111,,,25
Community Memorial Hospital,,Jackson St &amp; W 8th St,Burke,SD,57523,USA,Gregory,43.18247,-99.293669,(605) 775-2621,,,16
Coteau Des Prairies Hospital,,205 Orchard Dr,Sisseton,SD,57262,USA,Roberts,45.658237,-97.050674,(605) 698-7647,,,27
Deuel County Memorial Hospital,,701 3rd Ave S,Clear Lake,SD,57226,USA,Deuel,44.75153,-96.682639,(605) 874-2141,,,16
Douglas County Mem Hospital,,708 8th St,Armour,SD,57313,USA,Douglas,43.324977,-98.346353,(605) 724-2159,,,11
Eureka Community Health Servs,,410 9th St,Eureka,SD,57437,USA,McPherson,45.772531,-99.622794,(605) 284-2661,,,6
Faulk County Memorial Hospital,,911 St John St,Faulkton,SD,57438,USA,Faulk,45.03258,-99.125969,(605) 598-6263,,,12
Five Counties Hospital,,405 6th Ave W,Lemmon,SD,57638,USA,Perkins,45.94081,-102.168011,(605) 374-3871,,,50
Freeman Community Hospital,,510 E 8th St,Freeman,SD,57029,USA,Hutchinson,43.347653,-97.430888,(605) 925-4000,http://www.fchnh.com,,84
Gettysburg Medical Center,,606 E Garfield Ave,Gettysburg,SD,57442,USA,Potter,45.013441,-99.947873,(605) 765-2480,http://www.st-marys.com/gettysbu.htm,,61
Hans P Peterson Mem Hospital,,503 W Pine St,Philip,SD,57567,USA,Haakon,44.039551,-101.672223,(605) 859-2511,,,66
Holy Infant Hospital,,Main St,Hoven,SD,57450,USA,Potter,45.241309,-99.7771664,(605) 948-2262,,,20
Lake Area Hospital,,W 1st St,Webster,SD,57274,USA,Day,45.333205,-97.521579,(605) 345-3336,,,25
Marshall County Healthcare Ctr,,413 9th St,Britton,SD,57430,USA,Marshall,45.789016,-97.74499,(605) 448-2253,http://www.avera.org,,20
PHS Indian Hospital,,,Pine Ridge,SD,57770,USA,Shannon,,,(605) 867-5131,,,44
PHS Indian Hospital,,Soldier Creek Rd,Rosebud,SD,57570,USA,Todd,43.2794808,-100.867519,(605) 747-2231,,,35
PHS Indian Hospital,,,Eagle Butte,SD,57625,USA,Dewey,,,(605) 964-3001,,,27
PHS Indian Hospital,,Chestnut St,Sisseton,SD,57262,USA,Roberts,45.6675309,-97.0364708,(605) 698-7606,http://www.home.aberdeen.his.gov,,18
Pioneer Memorial Hospital,,315 N Washington St,Viborg,SD,57070,USA,Turner,43.173723,-97.084602,(605) 326-5161,,,64
Prairie Lakes Hosp & Care Ctr,,400 10th Ave NW,Watertown,SD,57201,USA,Codington,44.911801,-97.119453,(605) 882-7000,http://www.prairielakes.com,,119
Sioux Vly Hosp & Univ Med Ctr,,1100 S Euclid Ave,Sioux Falls,SD,57105,USA,Minnehaha,43.536485,-96.742404,(605) 333-1000,http://www.siouxvalley.org,,462
St Mary's Healthcare Center,,800 E Dakota Ave,Pierre,SD,57501,USA,Hughes,44.360499,-100.342857,(605) 224-3100,http://www.st-marys.com,,191
St Michael's Hospital,,W Broadway St &amp; S Douglas St,Tyndall,SD,57066,USA,Bon Homme,42.99122,-97.866839,(605) 589-3341,,,34
Wagner Community Mem Hospital,,3rd St SW &amp; Walnut Ave,Wagner,SD,57380,USA,Charles Mix,43.07908,-98.302899,(605) 384-3611,,,20
Baptist Hosp Of East Tennessee,,137 E Blount Ave,Knoxville,TN,37920,USA,Knox,35.955968,-83.914146,(865) 632-5011,http://www.bhset.org,,296
Baptist Memorial Hospital,,899 Madison Ave,Memphis,TN,38103,USA,Shelby,35.140227,-90.031083,(901) 227-2727,http://www.baptistonline.org,,1054
Bedford County Medical Center,,845 Union St,Shelbyville,TN,37160,USA,Bedford,35.494423,-86.472059,(931) 685-5433,,,147
Bledsoe Community Medical Ctr,,128 Wheelertown Ave,Pikeville,TN,37367,USA,Bledsoe,35.621342,-85.189901,(423) 447-2112,,,26
Claiborne County Hospital,,1850 Old Knoxville Rd,Tazewell,TN,37879,USA,Claiborne,36.453491,-83.572225,(423) 626-4211,http://www.clairbornehospital.org,,165
Cleveland Community Hospital,,2800 Westside Dr NW,Cleveland,TN,37312,USA,Bradley,35.194291,-84.88298,(423) 339-4100,,,70
Cookeville Regional Med Center,,145 W 4th St,Cookeville,TN,38501,USA,Putnam,36.16858,-85.509044,(931) 528-2541,,,178
Crockett Hospital,,Hwy 43 S,Leoma,TN,38464,USA,Lawrence,35.204124,-87.340615,(931) 762-6571,http://www.crocketthospital.com,,98
East Tennessee Children's Hosp,,2019 W Clinch Ave,Knoxville,TN,37916,USA,Knox,35.95641,-83.937778,(865) 541-8000,http://www.etch.com,,103
Fort Sanders Loudon Med Center,,1125 Grove St,Loudon,TN,37774,USA,Loudon,35.73389,-84.335219,(865) 458-8222,http://www.covenanthealth.com,,50
Fort Sanders Reg Medical Ctr,,1901 W Clinch Ave SW,Knoxville,TN,37916,USA,Knox,35.957207,-83.936434,(865) 541-1111,http://www.covenanthealth.com,,384
Fort Sanders-Sevier Med Ctr,,709 Middle Creek Rd,Sevierville,TN,37862,USA,Sevier,35.855139,-83.53883,(865) 429-6100,http://www.covenanthealth.com,,104
Gateway Health System,,1771 Madison St,Clarksville,TN,37043,USA,Montgomery,36.51418,-87.315033,(931) 552-6622,http://www.ghsystem.com,,179
Hardin County General Hospital,,2006 Wayne Rd,Savannah,TN,38372,USA,Hardin,35.227079,-88.228978,(731) 925-4954,,,123
Harton Regional Medical Center,,1801 N Jackson St,Tullahoma,TN,37388,USA,Coffee,35.383512,-86.231271,(931) 393-3000,http://www.tenethealth.comharton,,137
Healthsouth Rehab Hospital,,1282 Union Ave,Memphis,TN,38104,USA,Shelby,35.137222,-90.018866,(901) 722-2000,http://www.healthsouth.com,,80
Healthsouth Rehab Hospital,,113 Cassel Dr,Kingsport,TN,37660,USA,Sullivan,36.553623,-82.550896,(423) 246-7240,http://www.healthsouth.com,,50
Jackson-Madison Cnty Gen Hosp,,708 W Forest Ave,Jackson,TN,38301,USA,Madison,35.635427,-88.832417,(731) 425-5000,http://www.wth.net,,697
James H Quillen Va Med Ctr,,,Mountain Home,TN,37684,USA,Washington,,,(423) 926-1171,,,603
Kindred Hospital-Chattanooga,,709 Walnut St,Chattanooga,TN,37402,USA,Hamilton,35.048248,-85.307563,(423) 266-7721,http://www.vencor.com,,44
Lakeshore Mental Health Inst,,5908 Lyons View Pike,Knoxville,TN,37919,USA,Knox,35.924739,-83.993566,(865) 450-5200,,,277
Lakeside Behavioral Hlth Syst,,2911 Brunswick Rd,Memphis,TN,38133,USA,Shelby,35.205352,-89.774338,(901) 377-4700,,,174
Lincoln County Hlth Facilities,,700 Maple St W,Fayetteville,TN,37334,USA,Lincoln,35.150263,-86.577531,(931) 438-1111,,,49
Livingston Regional Hospital,,315 Oak St,Livingston,TN,38570,USA,Overton,36.384629,-85.327886,(931) 823-5611,http://www.livingstonregionalhospital.com,,94
Memphis Mental Hlth Institute,,865 Poplar Ave,Memphis,TN,38105,USA,Shelby,35.145299,-90.031621,(901) 524-1201,,,98
Methodist Healthcare-Memphis,,1265 Union Ave,Memphis,TN,38104,USA,Shelby,35.137009,-90.019359,(901) 726-7000,http://www.methodisthealth.org,,1243
Methodist Med Ctr Of Oak Ridge,,990 Oak Ridge Tpke,Oak Ridge,TN,37830,USA,Anderson,36.023778,-84.243707,(865) 481-1000,http://www.mmcoakridge.com,,221
Middle Tenn Mental Health Inst,,221 Stewarts Ferry Pike,Nashville,TN,37214,USA,Davidson,36.164085,-86.649987,(615) 902-7535,,,283
Middle Tennessee Med Center,,400 N Highland Ave,Murfreesboro,TN,37130,USA,Rutherford,35.84836,-86.383137,(615) 849-4100,http://www.mtmc.org,,189
Moccasin Bend Mental Hlth Inst,,100 Moccasin Bend Rd,Chattanooga,TN,37405,USA,Hamilton,35.027439,-85.335429,(423) 785-3400,,,172
Morristown-Hamblen Hospital,,908 E 4th North St,Morristown,TN,37814,USA,Hamblen,36.221661,-83.285856,(423) 586-4231,http://www.mhhs1.org,,143
Nashville Metro Bordeaux Hosp,,1414 County Hospital Rd,Nashville,TN,37218,USA,Davidson,36.182445,-86.847532,(615) 862-7000,http://www.nashville.org/bordeaux,,565
Nashville Rehabilitation Hosp,,610 Gallatin Ave,Nashville,TN,37206,USA,Davidson,36.18316,-86.748838,(615) 226-4330,,,46
North Crest Medical Center,,109 E Hillcrest Dr,Springfield,TN,37172,USA,Robertson,36.490102,-86.869342,(615) 384-2411,http://www.northcrest.com,,58
Pathways,,238 Summar Dr,Jackson,TN,38301,USA,Madison,35.636556,-88.83412,(901) 935-8200,,,25
Peninsula Hospital,,2347 Jones Bend Rd,Louisville,TN,37777,USA,Blount,35.871644,-84.021025,(865) 970-9800,,,100
Perry Community Hospital,,805 Squirrel Hollow Dr,Linden,TN,37096,USA,Perry,35.608933,-87.837083,(931) 589-2121,,,53
Plateau Mental Health Center,,Burgess Falls Rd,Cookeville,TN,38506,USA,Putnam,36.133802,-85.504501,(615) 432-4123,,,13
Psychiatric Hosp At Vanderbilt,,1601 23rd Ave S,Nashville,TN,37212,USA,Davidson,36.138374,-86.803111,(615) 320-7770,http://www.vanderbilt.edu,,88
Quillen Rehabilitation Hosp,,2511 Wesley St,Johnson City,TN,37601,USA,Washington,36.354276,-82.371192,(423) 283-0700,,,60
Rhea Medical Center,,7900 Rhea County Hwy,Dayton,TN,37321,USA,Rhea,35.514956,-84.998283,(423) 775-1121,,,131
Ridgeview Psych Hosp & Center,,240 W Tyrone Rd,Oak Ridge,TN,37830,USA,Anderson,36.02559,-84.242634,(865) 482-1076,,,20
Siskin Hosp For Physical Rehab,,1 Siskin Plz,Chattanooga,TN,37403,USA,Hamilton,35.050598,-85.292688,(423) 634-1200,http://www.siskinrehab.org,,80
St Jude Children's Res Hosp,,332 N Lauderdale St,Memphis,TN,38105,USA,Shelby,35.152357,-90.044607,(901) 495-3300,http://www.stjude.org,,54
St Mary's Medical Center,,923 Easter Ln,La Follette,TN,37766,USA,Campbell,36.349001,-84.074908,(423) 562-2211,,,165
Tennessee Christian Med Ctr,,500 Hospital Dr,Madison,TN,37115,USA,Davidson,36.253755,-86.68231,(615) 865-2373,,,298
Three Rivers Hospital,,451 Highway 13 S,Waverly,TN,37185,USA,Humphreys,36.074633,-87.792235,(931) 296-4203,,,25
Trinity Hospital,,353 E Main St,Erin,TN,37061,USA,Houston,36.319208,-87.692627,(931) 289-4211,,,31
Unicoi County Mem Hospital,,100 Greenway Cir,Erwin,TN,37650,USA,Unicoi,36.133359,-82.41269,(423) 743-3141,,,46
Univ Of Tennessee Bowld Hosp,,951 Court Ave,Memphis,TN,38103,USA,Shelby,35.141371,-90.028675,(901) 448-4000,,,101
Univ Of Tn Mem Hospital,,"1924 Alcoa Hwy, Box 81",Knoxville,TN,37920,USA,Knox,35.9113041,-83.8685072,(865) 544-9000,http://www.utmedicalcenter.org/homev3.htm,,469
Vanderbilt Stallworth Rehab,,2201 Capers Ave,Nashville,TN,37212,USA,Davidson,36.1386832,-86.7993544,(615) 320-7600,http://www.healthsouth.com,,80
Wellmont Holston Vly Med Ctr,,W Ravine Rd,Kingsport,TN,37660,USA,Sullivan,36.5549949,-82.5574814,(423) 224-4000,http://www.wellmont.org,,348
Western Mental Hlth Institute,,11100 Highway 64,Bolivar,TN,38008,USA,Hardeman,35.28797,-89.052067,(731) 228-2000,,,247
Williamson Medical Center,,4301 S Carothers Rd,Franklin,TN,37064,USA,Williamson,35.89799,-86.825679,(615) 791-0500,http://www.williamsonmedicalcntr.org,,126
Woodridge Hospital,,403 N State of Franklin Rd,Johnson City,TN,37604,USA,Washington,36.308777,-82.386895,(423) 928-7111,http://www.frontierhealth.org,,75
Woods Memorial Hosp District,,Hwy 411 N,Etowah,TN,37331,USA,McMinn,35.312483,-84.530447,(423) 263-3600,,,160
Abilene Psychiatric Center,,4225 Woods Pl,Abilene,TX,79602,USA,Taylor,32.40002,-99.739904,(325) 698-6600,http://www.abilenepsychcenter.com,,28
All Saints Hospital-Cityview,,7100 Oakmont Blvd,Fort Worth,TX,76132,USA,Tarrant,32.663183,-97.41696,(817) 346-5870,http://www.allsaints.com,,43
Atlanta Memorial Hospital,,TX-77 &amp; S William St,Atlanta,TX,75551,USA,Cass,33.10455,-94.165509,(903) 799-3000,http://www.atlantamemorial.com,,43
Austin State Hospital,,4110 Guadalupe St,Austin,TX,78751,USA,Travis,30.306748,-97.735819,(512) 452-0381,http://www.mhmr.state.tx.us,,312
Ballinger Memorial Hospital,,608 Avenue B,Ballinger,TX,76821,USA,Runnels,31.74967,-99.962485,(915) 365-2531,,,16
Baycoast Medical Center,,1700 James Bowie Dr,Baytown,TX,77520,USA,Harris,29.746447,-94.945827,(281) 420-6100,,,191
Baylor Inst For Rehab,,3505 Gaston Ave,Dallas,TX,75246,USA,Dallas,32.790529,-96.781116,(214) 826-7030,http://www.bhcs.com,,92
Baylor Specialty Hospital,,3504 Swiss Ave,Dallas,TX,75204,USA,Dallas,32.791764,-96.781914,(214) 820-9700,http://www.baylordallas.edu/,,72
Bayou City Medical Center,,4200 Portsmouth St,Houston,TX,77027,USA,Harris,29.731088,-95.44549,(713) 623-2500,http://www.bayoucitymedicalcenter.com,,356
Beacon Health Woodlands,,9182 Six Pines Dr,The Woodlands,TX,77380,USA,Montgomery,30.172109,-95.461061,(281) 364-0317,,,21
Bellaire Medical Center,,5314 Dashwood St,Houston,TX,77081,USA,Harris,29.707615,-95.472899,(713) 512-1200,http://www.hcahealthcare.com,,209
Bellville General Hospital,,44 N Cummings St,Bellville,TX,77418,USA,Austin,29.952074,-96.261005,(979) 865-3141,,,26
Big Spring State Hospital,,Lamesa Hwy,Big Spring,TX,79720,USA,Howard,32.3698779,-101.5319861,(915) 267-8216,http://www.mhmr.state.tx.us/hospitals/bigspringSH/bigspringsh.html,,202
Brooke Army Medical Center,,3851 Roger Brooke Dr,San Antonio,TX,78234,USA,Bexar,29.45929,-98.418184,(210) 916-2225,http://www.gprmc.amedd.army.mil,,226
Brooks Hospital,,230 N Louise St,Atlanta,TX,75551,USA,Cass,33.116185,-94.167648,(903) 796-2873,,,22
Brown Schools Rehab Center,,1106 W Dittmar Rd,Austin,TX,78745,USA,Travis,30.185789,-97.803469,(512) 444-4835,http://www.brownschools.com,,25
Cedar Crest Foundation,,3500 S Ih 35,Belton,TX,76513,USA,Bell,31.022231,-97.478079,(254) 939-2100,,,20
Cedars Hospital,,2000 Old Hickory Trl,Desoto,TX,75115,USA,Dallas,32.628314,-96.86552,(972) 298-7323,,,76
Central Tx Veterans Hlth Care,,1901 S 1st St,Temple,TX,76504,USA,Bell,31.078618,-97.348851,(254) 778-4811,,,1852
Children's Med Cntr Of Dallas,,1935 Motor St,Dallas,TX,75235,USA,Dallas,32.808921,-96.836215,(214) 456-7000,http://www.childrens.com,,224
Chillicothe Hospital District,,303 Ave I,Chillicothe,TX,79225,USA,Hardeman,34.2554545,-99.5158714,(940) 852-5131,http://www.chillicothehospital.org,,12
Christopher House,,2820 E Martin Luther King Jr Blvd,Austin,TX,78702,USA,Travis,30.28154,-97.71114,(512) 322-0747,,,15
Christus Spohn Hosp Memorial,,2606 Hospital Blvd,Corpus Christi,TX,78405,USA,Nueces,27.779115,-97.416905,(361) 902-4000,http://www.christusspohn.org,,285
Christus Spohn Hospital,,1500 E Houston St,Beeville,TX,78102,USA,Bee,28.407889,-97.732821,(361) 354-2000,http://www.spohnhealth.org,,67
Christus Spohn Hospital Alice,,700 N Flournoy Rd,Alice,TX,78332,USA,Jim Wells,27.759087,-98.047352,(361) 661-8000,http://www.spohnhealth.org,,49
Christus Spohn Hospital South,,5950 Saratoga Blvd,Corpus Christi,TX,78414,USA,Nueces,27.682796,-97.37811,(361) 985-5000,http://www.christusspohn.org,,95
Christus St John Hospital,,18300 Saint John Dr,Houston,TX,77058,USA,Harris,29.549532,-95.08517,(281) 333-5503,http://www.christushealth.org,,135
Christus St Joseph Hosp North,,865 De Shong Dr,Paris,TX,75462,USA,Lamar,33.687408,-95.547208,(903) 737-1111,http://www.1starnet.com/mccuistion/,,138
Christus St Joseph Hospital,,1919 La Branch St,Houston,TX,77002,USA,Harris,29.747327,-95.365963,(713) 757-1000,http://www.christusstjoseph.org,,424
Christus St Mary Hospital,,3600 Gates Blvd,Port Arthur,TX,77642,USA,Jefferson,29.908636,-93.923182,(409) 985-7431,http://www.christushealth.org,,200
Clay County Memorial Hospital,,310 W South St,Henrietta,TX,76365,USA,Clay,33.814082,-98.197579,(940) 538-5621,,,25
Cochran Memorial Hospital,,201 E Grant Ave,Morton,TX,79346,USA,Cochran,33.719384,-102.757959,(806) 266-5565,,,18
Collingsworth General Hospital,,1014 15th St,Wellington,TX,79095,USA,Collingsworth,34.849092,-100.212456,(806) 447-2521,,,20
Columbia Rehabilitation Hosp,,300 Waymore Dr,El Paso,TX,79902,USA,El Paso,31.788863,-106.509626,(915) 577-2600,,,40
Comanche Community Hospital,,211 S Austin St,Comanche,TX,76442,USA,Comanche,31.896276,-98.604005,(915) 356-5241,,,19
Community Med Center Sherman,,1111 Gallagher Dr,Sherman,TX,75090,USA,Grayson,33.672938,-96.603468,(903) 870-7000,http://www.hcahealthcare.com,,128
Compass Hosp Of San Antonio,,14743 Jones-Maltsberger Rd,San Antonio,TX,78247,USA,Bexar,29.575528,-98.444812,(210) 402-0029,,,
Compass Hospital Of Dallas,,800 Kirnwood Dr,Desoto,TX,75115,USA,Dallas,32.642757,-96.875017,(972) 709-3780,,,25
Concho County Hospital,,614 Eaker St,Eden,TX,76837,USA,Concho,31.2208949,-99.8501377,(915) 869-5911,,,20
Corpus Christi Medical Center,,3315 S Alameda St,Corpus Christi,TX,78411,USA,Nueces,27.753835,-97.388183,(361) 857-1400,http://www.hcahealthcare.com,,237
Covenant Behavioral Hlth Syst,,8550 Huebner Rd,San Antonio,TX,78240,USA,Bexar,29.518145,-98.605184,(210) 699-8585,http://www.charterbehavioral.com,,84
Covenant Children's Hospital,,3610 21st St,Lubbock,TX,79410,USA,Lubbock,33.576142,-101.892292,(806) 725-1011,http://www.covenanthealth.org,,73
Covenant Medical Center,,4000 24th St,Lubbock,TX,79410,USA,Lubbock,33.572399,-101.89872,(806) 725-6000,,,410
Crane Memorial Hospital,,1310 S Alford St,Crane,TX,79731,USA,Crane,31.390459,-102.349451,(915) 558-3555,,,28
Crosbyton Clinic Hospital,,710 W Main St,Crosbyton,TX,79322,USA,Crosby,33.660116,-101.245768,(806) 675-2382,,,39
Culberson Hospital District,,Eisenhower-Farm Market Rd 2185,Van Horn,TX,79855,USA,Culberson,31.0398558,-104.8307698,(915) 283-2760,,,25
Cypress Creek Hospital,,17750 Cali Dr,Houston,TX,77090,USA,Harris,30.023995,-95.445451,(281) 586-7600,http://www.brownschools.com,,94
Darnall Army Comm Hospital,,36000 Darnall Loop,Fort Hood,TX,76544,USA,Bell,31.131583,-97.773931,(254) 288-8000,http://www.hood-meddac.army.mil,,109
Daybreak Residential Center,,2895 S 8th St,Beaumont,TX,77701,USA,Jefferson,30.05797,-94.124497,(409) 838-6203,,,16
De Leon Hospital,,407 S Texas St,De Leon,TX,76444,USA,Comanche,32.105896,-98.537843,(254) 893-2011,,,14
Del Sol Medical Center,,10301 Gateway Blvd W,El Paso,TX,79925,USA,El Paso,31.7563,-106.35039,(915) 595-9000,http://www.delsolhealth.com,,299
Denton Community Hospital,,207 N Bonnie Brae St,Denton,TX,76201,USA,Denton,33.216171,-97.161535,(940) 898-7000,http://www.dentonhospital.com,,103
Denton Regional Medical Center,,3535 N I-35,Denton,TX,76207,USA,Denton,33.225006,-97.172891,(940) 384-3535,http://www.dentonregional.com,,218
Desert Hills Centers,,4201 Texas Ave S,College Station,TX,77840,USA,Brazos,30.60049,-96.303275,(979) 690-3030,,,83
Desert Springs Medical Center,,3300 S Fm-1788,Midland,TX,79706,USA,Midland,31.917033,-102.217427,(915) 563-1200,,,48
Devereux Texas Treatment,,1150 Devereux Dr,League City,TX,77573,USA,Galveston,29.508475,-95.106033,(281) 335-1000,http://www.devereux.org,,88
Doctor's Hospital,,520 Hospital Dr,New Boston,TX,75570,USA,Bowie,33.465673,-94.406909,(903) 628-5531,http://www.nbgh.edu,,60
Doctors Hospital Of Laredo,,500 E Mann Rd,Laredo,TX,78041,USA,Webb,27.558186,-99.499908,(956) 723-1131,http://www.hcahealthcare.com,,114
Doctors Hospital Parkway,,233 W Parker Rd,Houston,TX,77076,USA,Harris,29.859445,-95.401264,(281) 765-2600,,,134
Dolly Vinsant Mem Hospital,,400 E Us Highway 77,San Benito,TX,78586,USA,Cameron,26.136079,-97.623447,(956) 399-1313,http://www.healthmont.com,,33
Driscoll Children's Hospital,,3533 S Alameda St,Corpus Christi,TX,78411,USA,Nueces,27.749253,-97.385055,(361) 694-5000,http://www.driscollchildrens.org,,200
Dubuis Hospital At Texarkana,,"2600 Saint Michael Dr, Fl 6th",Texarkana,TX,75503,USA,Bowie,33.462277,-94.075717,(409) 899-7168,,,34
East Houston Regional Med Ctr,,13111 East Fwy,Houston,TX,77015,USA,Harris,29.771706,-95.194656,(713) 393-2000,http://www.easthoustonrmc.com,,121
East Texas Med Ctr Pittsburg,,414 Quitman St,Pittsburg,TX,75686,USA,Camp,32.999151,-94.973782,(903) 856-6663,http://www.etmc.org,,49
East Texas Med Ctr Rehab Ctr,,701 Olympic Plaza Cir,Tyler,TX,75701,USA,Smith,32.33778,-95.29258,(903) 596-3000,http://www.etmc.org,,49
East Texas Medical Center,,3000 US-82,Clarksville,TX,75426,USA,Red River,33.612652,-95.098448,(903) 427-3851,,,36
East Texas Medical Center,,500 Texas Highway 37,Mt Vernon,TX,75457,USA,Franklin,33.177153,-95.233457,(903) 537-4552,http://www.etmc.org,,30
El Paso Psychiatric Center,,4615 Alameda Ave,El Paso,TX,79905,USA,El Paso,31.771232,-106.435904,,,,52
Ennis Regional Medical Center,,803 W Lampasas St,Ennis,TX,75119,USA,Ellis,32.319852,-96.631476,(972) 875-0900,,,42
Fayette Memorial Hospital,,543 N Jackson St,La Grange,TX,78945,USA,Fayette,29.911849,-96.87527,(979) 968-3166,http://www.fmh-lagrange.org,,45
Fisher Cnty Hospital District,,Roby Highway,Rotan,TX,79546,USA,Fisher,32.8520496,-100.4656648,(915) 735-2256,,,13
Fort Duncan Medical Center,,350 S Adams St,Eagle Pass,TX,78852,USA,Maverick,28.703214,-100.503575,(830) 773-5321,,,71
Frio Regional Hospital,,200 I-35 S,Pearsall,TX,78061,USA,Frio,28.896955,-99.116109,(830) 334-3617,,,22
